member_id,loyalty_years,vehicles_covered,premium_plan_ind,mobile_app_user,home_auto_bundle,auto_pay_ind,recent_rate_increase,churn
49266635,1,2,0,1,0,0,0,0
88976698,7,2,0,1,0,0,0,0
44368975,7,1,0,0,0,0,0,0
50367422,10,1,0,1,0,0,0,0
99153342,18,2,0,0,1,0,1,0
16941876,13,1,0,1,0,0,0,0
95129752,1,3,0,1,1,1,0,0
43734510,18,1,0,1,0,0,0,0
62890291,18,1,0,0,0,0,0,0
81836709,15,2,0,1,1,1,1,0
86903600,12,2,0,0,0,0,0,0
15752694,3,2,0,0,0,0,0,0
96793490,19,2,0,1,0,0,0,0
32503508,2,3,0,1,0,1,0,0
56774847,4,2,0,1,0,0,0,0
5115914,1,2,0,1,0,0,0,1
76061970,13,3,0,1,0,0,0,0
42333269,20,3,0,1,0,0,0,0
90580768,19,3,0,0,0,0,0,1
35394645,6,2,0,0,0,0,0,1
23667450,17,2,1,1,0,0,0,0
88859051,7,2,0,0,0,0,0,1
27515440,16,3,0,1,0,0,0,0
24195072,5,2,0,1,1,0,0,0
97191090,2,1,0,1,0,0,0,0
64368436,5,2,0,1,0,0,0,0
54578801,14,2,0,0,0,1,0,0
55178437,3,3,0,1,0,0,1,0
69649205,20,1,0,0,0,0,0,0
19588305,11,2,0,0,1,0,0,0
79613767,6,2,0,0,0,0,0,0
10089034,12,3,1,0,0,0,1,0
62965280,0,2,0,0,0,0,0,0
81818509,3,2,0,1,0,0,0,0
45569829,13,3,0,0,0,0,1,0
20373279,14,3,0,1,0,0,0,0
21503501,3,2,0,1,0,0,0,0
58534360,12,1,0,1,0,0,0,0
66870201,18,2,0,1,0,0,0,0
86765827,16,3,0,1,0,0,0,0
49129544,9,3,1,1,0,0,0,0
83003105,0,3,0,1,0,0,1,0
61937316,17,3,0,0,1,0,0,1
58470071,19,2,0,1,0,0,0,0
94080665,0,3,0,1,1,0,0,0
51268439,10,1,0,0,1,0,0,1
90804726,14,2,0,1,0,0,0,0
11754418,2,3,0,1,0,0,0,0
22654576,14,3,0,0,0,0,0,0
20711635,20,2,0,0,1,0,0,0
35737301,1,3,0,0,0,0,0,0
50979451,16,1,0,1,1,0,0,0
17362519,5,1,0,1,0,1,0,0
27118325,1,2,0,0,0,0,0,0
29052900,2,2,0,0,0,0,0,0
80045590,5,1,0,1,0,1,0,0
33348409,19,2,0,1,1,0,1,0
18624493,6,3,0,1,0,0,1,1
45771381,16,1,0,1,0,1,0,0
25328636,2,1,0,1,0,0,0,1
91851543,8,1,0,0,0,0,0,1
75420050,19,1,1,1,0,0,0,0
81075664,2,2,0,1,0,0,0,0
78614025,8,2,0,1,1,0,0,0
78228527,17,2,0,0,0,0,0,0
52030027,4,2,0,1,0,1,0,0
25114591,15,2,0,1,0,1,0,0
29300855,6,2,0,1,1,0,0,0
74542610,17,1,0,0,1,1,0,0
47977397,14,2,0,0,0,0,1,0
46989566,20,2,0,1,1,0,0,0
33944192,14,2,0,0,0,0,0,0
82021235,0,3,1,0,0,0,1,1
14044238,7,2,0,0,0,0,0,1
44413729,20,3,0,0,0,0,0,0
54070281,6,3,0,0,0,0,0,1
41913058,12,2,0,0,1,0,1,0
63087551,9,2,0,0,1,0,0,1
53969872,10,1,0,1,0,0,0,1
60023201,17,1,0,1,0,1,0,0
83436390,16,3,0,0,0,0,1,0
47083107,2,2,0,1,0,0,0,1
17073787,0,3,0,1,0,0,0,0
72308554,1,1,0,1,0,0,0,0
57944529,0,1,0,1,0,0,0,0
10958383,17,1,0,1,0,1,0,0
73436515,1,2,0,0,0,0,0,0
95248140,16,2,0,1,0,0,0,0
91610070,17,1,0,1,0,0,0,0
49645180,12,2,0,0,1,0,0,0
87873160,1,3,0,1,1,0,0,0
18045899,7,3,0,0,0,0,0,0
45522915,12,3,0,0,0,0,0,0
44729567,8,2,0,1,0,0,1,0
17324958,13,2,0,1,0,1,0,0
17706389,9,3,0,1,0,1,0,0
20524678,11,2,0,0,1,0,0,0
83207097,18,2,0,1,1,0,0,0
66944160,3,3,0,1,1,0,1,0
51377214,15,2,0,0,0,0,0,0
24518798,9,2,0,0,1,0,0,0
79010396,10,1,1,0,0,0,0,0
35605261,4,2,1,0,0,0,0,0
29167042,5,1,0,1,1,0,0,0
54315779,9,1,0,1,0,0,0,0
14793683,15,1,0,1,0,1,0,1
72740561,8,2,0,0,0,0,0,0
15108567,17,1,0,1,0,0,0,1
55595507,3,3,0,1,0,0,0,0
96927723,11,2,0,0,1,0,0,0
53485179,11,1,0,0,0,0,0,0
67204360,4,3,0,1,1,1,1,1
83110266,3,1,0,0,0,0,0,0
81478571,6,1,1,1,0,0,0,0
57192175,10,2,0,0,0,0,0,0
85912385,13,2,0,1,0,0,0,0
61526000,2,3,0,1,0,0,0,1
47166949,19,2,0,1,1,1,0,0
15477242,6,3,1,0,0,0,0,0
83560100,16,3,1,0,0,0,0,0
31359031,10,2,0,1,0,1,0,1
13405924,14,2,0,0,1,0,1,0
66154996,12,2,0,0,1,0,0,0
14606394,11,1,0,0,0,0,0,0
54759132,12,2,0,1,1,0,0,0
30174548,1,3,0,1,1,0,1,0
88639789,12,2,0,1,1,1,0,0
88591774,3,2,0,1,1,0,0,1
45046250,1,2,0,1,0,0,0,0
29235587,10,3,0,1,1,0,0,0
60593824,12,1,0,1,0,0,0,0
63214658,8,2,0,1,0,1,0,0
58394777,2,2,0,1,0,0,0,0
46413732,1,2,0,1,0,0,0,1
79161898,11,2,0,0,0,0,1,0
37120484,0,2,0,1,0,0,0,0
49751179,20,1,1,1,0,0,0,0
74118343,18,2,0,1,0,1,0,0
29784405,12,1,0,1,0,0,0,0
17530062,8,2,0,1,0,1,1,0
69701029,4,1,0,0,0,0,0,0
23475307,15,2,0,1,1,0,1,0
98336573,11,2,0,1,0,1,0,0
30589973,4,3,0,0,0,0,0,0
94059168,12,1,0,0,0,0,0,0
95217172,13,3,0,1,0,0,0,0
29574859,3,1,1,1,0,1,0,0
48278768,17,3,0,0,0,0,0,0
12919364,10,1,0,0,0,0,0,0
61923190,11,2,0,0,0,0,1,0
63860322,20,2,0,1,0,0,0,0
31526685,11,2,0,1,0,0,0,0
49693571,1,2,0,1,0,0,0,0
52849767,15,3,0,0,0,0,0,0
66964193,18,3,0,0,1,0,1,0
59727589,12,2,0,1,1,1,0,0
43058025,10,2,0,1,1,0,0,0
59235762,4,2,0,0,0,0,0,0
49940246,0,1,0,1,1,0,1,1
86270160,20,2,0,0,0,0,0,0
70227578,17,2,0,0,0,0,0,0
45685192,2,1,0,1,0,0,0,0
81875911,20,2,0,1,1,0,1,0
64336247,15,2,0,1,1,0,0,0
84045841,5,2,0,1,1,0,1,1
93047006,2,2,0,1,1,0,0,0
73973896,5,1,0,0,0,1,0,0
77397142,6,2,0,0,0,0,0,0
40613710,7,2,0,1,0,1,0,0
59891994,3,1,0,0,1,0,1,0
83567783,16,1,0,0,0,0,0,1
61302061,20,2,1,1,0,0,0,0
84121301,8,1,0,0,0,0,0,0
54523504,7,2,1,1,1,0,0,0
58341549,13,2,0,1,0,0,0,0
37173922,2,2,0,0,0,1,0,1
84519485,18,3,0,0,0,0,1,0
58665774,20,2,0,0,0,0,1,0
38996332,5,1,0,1,1,1,0,0
90628196,16,2,0,0,0,0,0,0
56039979,1,2,0,0,0,1,1,1
57811268,8,1,0,0,0,0,0,0
98464389,2,1,0,0,0,0,0,1
67408771,8,2,0,0,1,0,0,0
45387577,18,1,0,1,0,0,0,0
75751575,4,3,0,0,0,0,0,0
43817258,15,4,0,1,0,0,0,0
33933889,17,1,0,1,0,0,0,0
77830321,14,2,0,0,1,0,0,0
36806042,9,2,1,1,0,0,0,0
56403374,13,2,1,1,1,0,0,0
17865330,19,1,0,0,0,0,0,0
80573836,18,2,0,1,0,0,0,0
13336503,2,3,0,0,0,0,1,1
70719658,4,2,1,1,1,0,0,0
81618452,5,2,1,1,0,0,0,0
80108643,10,1,0,1,0,0,0,0
52096951,1,2,0,0,1,0,1,0
63824911,3,2,0,0,0,0,1,0
16426220,11,2,0,1,0,0,0,0
59788262,12,2,0,1,0,0,0,0
63999346,15,2,0,1,1,0,0,0
73715032,20,2,0,1,1,0,0,0
32766217,6,2,0,0,1,0,1,1
66913706,20,3,0,1,1,0,0,0
62250705,1,2,0,0,1,0,0,1
62655073,16,3,0,1,0,0,1,1
93067790,15,3,0,1,0,1,0,0
59115224,15,2,0,1,0,1,0,0
18121958,7,1,0,1,1,1,0,0
46156270,4,3,0,1,0,0,0,0
11039488,7,1,0,1,1,0,0,0
72914557,14,1,0,0,1,1,0,0
72973930,19,2,0,1,0,0,0,0
88566184,10,3,1,0,0,0,0,0
98400710,5,2,0,0,0,0,0,1
31576000,5,1,0,0,1,0,0,1
74236526,19,3,0,1,1,0,0,0
49495976,9,2,0,0,0,1,0,0
52558086,2,2,0,0,1,0,0,0
24880320,1,4,0,1,1,0,0,0
37985420,0,2,0,1,1,0,1,0
21778688,7,2,0,1,0,0,0,1
29492188,9,2,0,1,0,1,0,0
64956489,18,2,0,1,1,0,0,0
59598985,19,1,0,0,0,0,0,0
26807994,19,2,0,0,0,0,0,1
16860310,3,2,0,1,1,0,0,0
58850598,5,3,0,1,0,0,0,0
92698127,10,1,0,1,0,0,0,0
17123699,7,2,0,1,0,1,0,0
17948586,15,2,0,0,0,0,0,0
92617730,8,2,0,1,1,0,0,0
65500206,3,3,0,0,1,0,0,0
12952236,16,1,0,0,0,0,0,0
91152531,17,2,0,0,0,0,0,0
53169381,14,2,1,1,0,0,0,0
90058170,15,3,1,0,0,0,0,0
57000582,7,3,0,0,0,0,0,0
86102740,14,2,0,0,0,0,0,0
71452176,19,1,0,0,1,1,1,0
53895965,19,2,0,1,0,1,0,1
71197287,6,2,0,0,0,0,0,1
40503110,18,3,0,1,1,0,0,0
32828810,5,3,0,0,0,0,0,0
87395126,3,2,0,1,1,1,0,0
82488823,7,1,0,0,0,0,0,0
18845888,17,3,1,0,0,0,0,0
22387936,4,2,0,1,0,0,0,0
35307831,17,3,0,0,0,0,0,0
83698058,10,2,0,1,0,0,0,0
18584332,20,2,0,0,0,0,0,0
72081923,12,3,0,0,0,0,0,0
94993673,17,3,0,1,0,0,0,0
73029347,13,1,0,0,1,0,0,0
89760746,12,3,0,1,1,0,0,0
10114273,12,2,0,1,0,0,0,0
40475224,3,4,0,1,0,0,0,0
94771936,14,1,0,0,0,0,0,0
75381748,2,2,0,1,1,0,0,0
17644499,16,2,0,1,0,0,0,0
24937945,8,2,0,1,0,0,0,0
29536345,4,3,0,1,0,0,0,0
74319560,10,1,0,0,0,0,0,0
59929301,5,2,0,1,0,0,1,0
21409847,2,1,0,1,0,0,0,0
73640792,17,2,0,0,0,1,0,0
56628200,2,2,0,0,0,0,1,0
68923652,11,1,0,0,0,0,0,0
42036079,10,2,0,1,1,0,0,0
88637344,19,1,0,0,0,0,0,1
90446932,9,2,0,0,0,0,0,0
92152356,7,3,0,0,0,0,0,0
50184097,9,2,0,1,0,0,0,0
33787433,13,2,0,1,0,0,0,0
10973850,14,2,0,0,0,0,0,0
20136071,12,2,0,0,0,0,0,0
23103331,12,2,0,0,1,0,0,0
61999513,5,2,0,0,1,0,0,1
24761555,2,1,0,0,0,0,1,1
21075237,11,2,1,1,1,1,0,0
25148954,18,2,0,0,0,0,0,0
43139980,19,2,0,1,0,0,0,0
62429478,14,2,0,1,0,0,0,0
89137310,1,3,0,0,0,0,0,0
76401548,14,2,0,1,0,0,1,0
30409340,5,1,0,1,0,0,0,0
51657918,3,2,0,1,0,0,0,0
43824252,6,3,0,0,0,0,1,0
64911084,7,2,0,1,1,0,0,0
25965181,10,2,0,0,0,0,0,0
19649218,17,2,0,1,0,1,0,0
37530247,17,1,0,0,0,0,0,1
46393223,14,2,0,1,0,1,0,0
42946504,17,2,0,1,1,0,0,1
87135606,7,2,0,1,0,0,1,1
94303035,8,3,0,1,0,0,0,0
69454062,13,1,0,0,0,0,0,0
99200881,3,3,1,1,1,1,0,0
64116337,7,3,0,1,0,0,0,0
70416801,5,2,0,0,0,0,0,0
49155008,13,1,0,1,0,0,0,0
51317953,2,2,0,0,0,1,1,1
56665162,15,3,0,0,0,0,0,0
92853073,9,3,0,1,0,0,0,0
14214215,10,3,1,1,1,0,0,0
34093461,19,2,0,1,1,0,0,0
60986926,20,3,0,1,0,0,0,0
26196243,14,2,0,0,0,1,0,0
11432674,10,3,0,0,0,0,0,0
21837140,2,3,0,0,0,1,0,0
23847869,7,3,0,1,0,1,0,0
96554627,20,2,0,0,1,0,1,0
69305848,14,2,0,0,0,0,0,0
56815663,14,3,0,1,0,0,1,0
74260790,18,2,0,0,1,0,0,0
96013792,8,2,0,0,0,0,0,0
28072110,9,1,0,1,0,0,0,0
80874378,15,3,0,1,0,0,0,0
98163536,16,2,0,0,0,0,0,0
11609805,8,2,0,1,1,0,0,0
97165091,9,2,0,0,1,0,1,0
40476627,2,1,0,0,0,0,0,0
56061638,0,3,0,1,0,0,0,0
73470840,5,2,0,1,0,0,1,0
18633968,2,4,0,0,0,0,0,0
57759073,12,4,0,1,0,0,0,0
71034026,6,1,0,1,0,0,0,1
78344921,14,2,0,1,0,1,0,1
47921750,2,1,0,1,0,0,1,1
37577390,11,2,0,0,0,0,0,0
75358363,18,2,1,1,0,1,0,0
33665586,6,2,0,1,0,0,0,0
71460299,20,2,1,1,0,0,0,0
44160357,6,2,0,1,0,1,0,0
87599480,14,3,0,0,0,0,0,0
58094103,10,2,0,0,0,0,0,1
14562000,6,2,0,0,0,0,0,1
11057939,17,1,1,1,0,0,0,0
26385637,8,3,0,0,0,0,0,0
31197458,8,2,0,1,0,0,1,0
58139444,10,3,1,1,1,1,0,0
56563085,7,1,1,1,0,0,0,0
97918285,17,2,1,0,0,0,0,0
52992526,14,2,0,1,0,0,0,0
15737992,8,4,0,0,0,0,0,1
63938943,17,2,0,0,0,0,0,0
71050418,9,2,0,0,0,0,0,0
99981942,13,3,0,0,0,0,0,0
58752080,6,2,0,1,0,0,0,0
26863949,1,1,0,0,0,0,0,0
13455193,20,2,0,0,0,0,0,0
72581724,17,1,1,1,0,0,0,0
61540323,8,2,0,1,1,0,0,0
78826440,14,3,0,0,1,0,0,0
65137743,12,3,1,1,1,0,0,0
41244228,18,3,0,1,0,0,0,0
54333008,9,2,0,1,0,0,0,0
64105188,5,2,0,1,0,0,0,0
61548818,20,3,0,0,0,0,0,0
31606126,5,2,0,0,0,0,1,1
68695115,14,2,0,0,0,0,0,1
38664151,6,2,0,0,0,0,0,0
26183590,4,3,0,1,0,0,0,0
42239606,2,1,0,1,0,0,0,0
25829521,19,1,1,1,1,1,0,0
53967337,9,2,0,0,1,0,1,0
62733944,6,2,0,1,0,1,1,0
15269012,11,1,0,1,1,0,0,0
73931819,19,1,1,1,0,0,0,0
53043733,9,2,0,1,0,0,0,0
68679723,4,3,0,1,1,0,0,0
33477757,8,1,1,0,0,1,0,0
30384469,14,2,0,0,0,1,0,0
53758030,10,2,0,0,0,0,0,0
69493644,14,1,0,1,0,0,0,1
26972263,12,3,0,0,0,0,0,0
53672305,7,2,0,1,0,0,0,1
40915535,9,2,1,0,0,0,0,0
69292027,14,2,0,1,1,0,0,0
80120370,11,1,0,1,1,1,0,0
52166429,19,2,0,1,0,0,0,0
27325025,11,1,0,0,1,0,0,1
88913578,9,3,0,0,0,0,0,0
96498047,13,1,0,0,1,1,0,0
30920414,8,1,0,1,1,0,0,0
25948066,2,3,0,1,1,0,0,0
42464779,4,2,0,1,1,1,0,0
60629752,1,2,0,0,0,0,0,0
55753299,4,1,0,1,0,0,0,0
96354312,0,1,0,1,0,0,0,0
22802672,5,3,0,1,0,0,0,0
29178720,6,3,0,1,1,0,1,0
98720434,17,2,0,1,0,0,0,0
80625146,12,2,0,0,0,0,1,0
52652361,18,2,0,1,1,0,0,0
94878439,8,2,0,0,0,0,0,1
89729774,18,4,0,0,0,0,0,0
41289729,19,2,0,1,0,0,0,0
93388123,4,3,0,1,0,0,0,0
71546621,5,2,0,1,0,0,0,0
18300732,16,3,0,1,1,1,0,0
53663532,15,1,0,1,1,0,0,0
53932442,7,3,0,0,0,1,0,0
44388175,20,2,0,1,0,0,0,0
18486544,14,4,0,1,1,0,0,0
57510718,13,3,0,0,1,0,0,0
91419556,7,2,0,0,1,1,0,0
63773416,16,3,0,0,1,1,1,0
12539161,2,2,0,0,0,0,0,0
43834796,4,4,0,1,0,1,0,0
58508945,9,2,0,1,0,0,0,0
21634131,7,1,0,0,1,0,0,0
13987117,6,3,0,0,1,0,0,0
98829631,5,2,0,1,0,0,1,1
65360387,1,1,0,1,0,0,0,1
41842463,15,2,0,0,1,0,0,0
80410188,7,3,0,1,0,1,0,0
12863594,14,1,0,0,0,0,1,0
60791203,7,2,0,0,0,1,1,0
66717831,3,2,1,1,0,0,0,1
53016810,4,2,0,1,1,0,0,0
13832890,19,2,0,0,0,0,0,0
89940086,4,1,0,0,1,0,1,1
88236172,6,2,0,0,0,0,0,0
41736311,4,3,1,1,0,0,1,0
44576380,18,2,0,0,1,1,0,0
95323441,17,2,0,0,0,0,1,0
52178625,11,2,0,1,1,0,0,0
98977391,19,2,0,1,0,0,0,0
31035894,15,1,0,1,1,0,0,0
91047226,5,2,0,1,1,0,1,0
26844832,11,2,0,1,0,0,0,0
52106969,16,3,0,1,1,0,0,0
74219974,19,3,0,0,1,0,0,0
30463755,7,2,1,1,1,0,0,0
73227308,14,3,0,0,0,0,0,0
42897560,19,2,0,1,1,0,1,0
25769403,11,1,1,0,0,0,0,1
57594167,11,2,0,0,0,0,0,1
49996412,14,2,0,1,0,1,0,0
34878665,13,3,0,1,0,0,0,0
88833921,1,1,1,1,0,0,0,0
75282286,7,2,0,0,1,0,0,0
24548113,8,2,0,0,0,0,0,1
89521706,20,2,0,0,1,0,0,0
31618910,15,2,1,1,1,0,0,0
25767743,19,2,1,1,1,0,0,0
96590158,19,2,0,0,0,1,1,0
74245320,9,2,1,1,0,0,0,0
84001381,9,3,0,0,0,0,0,0
29007429,0,2,0,1,0,0,1,0
33825272,5,2,0,1,0,0,0,0
22460681,6,1,1,1,0,0,0,1
30120629,4,2,1,0,0,0,0,0
80198007,15,3,0,1,0,0,0,0
70756707,17,2,0,0,1,0,1,0
19483867,1,2,0,0,0,1,0,1
30588364,5,2,0,1,0,1,0,0
41792571,2,1,0,0,1,1,1,0
92247699,2,2,0,1,0,0,0,1
58394963,14,2,0,0,0,0,0,0
55529881,10,2,0,1,1,0,0,0
61068784,2,1,0,1,1,0,0,0
31830479,8,2,0,0,0,0,0,0
69589458,14,2,0,0,0,0,0,0
26809589,10,2,0,0,1,0,0,1
97150171,11,2,0,0,0,0,0,0
53196836,3,2,1,0,1,0,0,0
90585450,2,2,0,1,0,0,0,0
18445899,4,2,0,0,0,0,0,0
12341074,13,3,0,1,0,0,0,0
62984402,15,3,0,0,0,0,1,1
92212461,19,2,0,0,0,0,0,0
73845012,9,1,0,1,1,0,0,0
90035705,6,3,0,0,0,1,0,0
66885180,11,2,0,0,0,0,0,0
99029809,16,1,0,1,1,0,0,0
80039855,7,4,0,1,1,0,0,0
59957545,5,2,0,0,0,1,0,0
55383266,8,1,0,1,0,0,1,0
68189886,15,3,0,1,0,1,0,0
42377061,14,2,0,0,0,0,0,0
33774034,4,1,0,1,1,0,0,1
72525102,8,2,0,0,0,0,0,1
10722621,4,1,0,0,1,0,0,0
67854589,19,2,0,0,0,1,0,0
26111014,18,2,1,0,0,0,1,1
46095092,2,2,0,0,0,0,0,0
91403972,13,3,1,1,1,0,0,0
53836503,16,2,1,1,0,1,0,0
25212223,2,2,1,0,1,1,0,0
74364155,0,3,1,1,1,1,0,0
63666174,8,1,0,0,0,0,0,0
33652783,0,3,1,0,0,0,0,0
17358197,18,2,0,0,0,0,0,0
29089851,16,2,0,0,1,1,0,0
95190480,16,2,0,1,0,0,0,0
73371060,13,1,0,1,0,0,0,1
47981477,1,1,1,1,0,0,0,0
58053032,18,3,0,1,0,0,1,0
66646006,17,1,0,1,0,0,1,0
50456570,6,1,1,0,0,1,0,0
35099174,0,3,0,0,1,0,1,1
18772001,2,3,0,1,1,0,0,1
90975463,2,1,0,0,0,1,0,0
73138514,3,2,0,0,0,0,0,0
82780419,13,3,0,1,1,0,0,0
37414125,12,2,0,1,0,0,0,0
98186750,0,3,0,1,1,0,0,1
40724816,4,1,0,1,0,0,0,0
73148149,8,2,0,1,0,0,0,0
67985417,7,2,0,0,0,0,1,1
77462570,7,3,0,1,1,0,1,0
89602202,18,3,0,1,0,0,0,0
62521714,12,2,0,1,1,1,1,0
97039563,4,3,0,0,0,0,0,0
20368817,18,2,0,1,1,0,1,0
31632170,19,2,0,0,0,0,0,0
69535895,13,3,0,0,0,0,0,0
90608322,18,1,0,1,1,0,0,0
82056677,18,2,0,0,0,0,1,0
80708144,4,4,1,0,0,0,1,0
32546683,5,2,0,0,0,1,0,0
53683087,2,3,0,0,0,0,1,1
99604223,9,3,0,1,0,0,0,0
76543286,11,3,0,1,0,0,1,0
55289844,3,1,0,0,0,0,1,1
22575016,0,1,0,0,0,1,0,0
82179090,4,3,0,0,0,1,0,0
97046285,5,2,0,0,0,0,0,0
71950001,7,2,0,1,1,0,0,0
68388900,12,4,0,0,1,0,0,0
28546440,9,2,0,0,0,0,1,0
57511951,11,1,0,0,0,0,0,0
27881189,12,2,0,1,0,0,0,0
22038069,19,2,0,1,0,0,1,0
53975927,9,1,0,1,0,1,0,0
36670710,9,1,0,1,0,0,0,0
21428478,9,2,0,1,1,0,0,0
24102892,14,2,0,1,0,1,0,0
53310225,15,2,0,1,1,0,0,0
90006776,20,2,0,1,0,0,0,0
20424668,4,3,0,1,0,0,0,1
99977436,19,2,0,0,0,0,0,0
18551509,7,2,0,1,0,0,0,0
85436302,9,2,0,0,0,0,0,0
44456139,3,2,0,0,0,1,0,0
25401375,6,2,0,1,1,0,0,0
59560934,6,3,0,1,1,0,0,0
47366261,8,1,0,0,0,1,0,0
97302193,3,2,0,1,1,0,0,1
20810287,2,2,0,1,1,0,0,1
95765705,14,1,0,1,0,0,0,0
12432049,11,2,1,0,0,0,0,0
88857759,13,2,0,1,0,0,1,0
38798950,8,3,0,1,0,0,1,1
31115064,18,1,0,0,0,0,0,0
60417731,18,3,0,0,0,0,0,0
72449465,14,3,0,0,1,0,0,0
28168925,0,3,0,0,0,0,1,0
31302687,12,2,0,1,1,0,0,0
41248763,7,1,0,1,0,1,0,0
62294405,4,1,0,1,0,0,0,0
67451094,15,2,0,1,0,0,0,0
54630754,9,2,0,0,0,0,0,0
46587432,14,1,0,0,0,0,1,0
97888934,17,2,0,1,0,0,0,0
73865349,9,2,0,0,0,1,0,1
69884821,8,3,0,1,1,0,0,0
85687347,7,2,0,1,0,0,0,0
14088273,17,2,0,1,0,0,0,0
76036232,12,2,0,1,0,0,1,0
40636722,16,2,0,1,0,0,0,0
99852824,13,1,0,1,0,0,0,0
10154194,12,2,0,0,0,0,0,0
27030038,12,1,0,0,1,0,0,0
74315056,17,1,0,0,0,0,0,0
34746317,1,2,0,1,0,0,0,0
74472420,0,1,0,1,0,0,0,0
19561977,20,2,0,1,1,1,1,0
64421124,14,2,0,1,0,1,1,0
89383945,20,3,0,1,1,0,0,0
76662869,0,2,0,0,1,0,0,0
30567832,4,3,0,0,0,0,0,0
38046822,14,2,0,1,0,0,1,0
22223648,17,1,0,0,0,0,1,0
13656597,3,3,0,1,1,1,0,0
61807314,13,3,0,0,1,0,0,0
68216536,9,3,0,1,0,0,0,0
84493007,14,3,0,1,0,1,0,0
16998091,1,2,0,1,0,0,0,1
60790649,12,2,0,1,0,0,0,0
74342043,13,2,0,1,0,0,0,0
32277242,12,2,0,1,0,0,1,0
39056606,12,1,0,0,0,1,0,0
45766876,10,1,0,1,0,1,1,1
59782177,5,1,0,1,0,0,0,1
73542081,17,2,0,1,0,0,0,0
57629104,8,3,0,1,0,0,0,0
54502997,10,3,0,0,0,1,0,0
11750304,9,2,0,1,0,0,0,0
84934811,7,2,0,1,0,0,0,0
50677211,6,2,0,0,0,1,0,0
60168799,12,2,0,0,0,0,0,1
88238305,0,1,0,1,0,0,0,0
73232794,1,3,0,1,0,0,0,0
76042635,13,2,1,0,0,1,0,0
51771920,9,2,0,0,0,0,0,0
65182503,7,2,0,0,0,0,0,0
26111037,11,2,0,1,0,0,0,0
77572934,5,2,0,1,0,0,0,0
28817963,19,3,1,1,0,0,0,0
85665866,3,2,0,0,0,0,0,1
48451838,15,2,0,0,0,1,1,0
81853533,19,1,0,1,0,0,0,0
54827212,5,1,0,1,0,0,0,0
72997270,12,3,0,1,1,0,0,1
21868881,10,2,1,1,0,0,0,0
31179754,1,2,0,1,1,0,1,1
14074560,2,3,0,1,0,0,0,0
57975441,8,1,0,1,0,0,0,0
64366995,14,2,0,1,0,0,0,0
85991180,4,2,0,0,1,0,0,1
68005084,15,2,0,0,1,0,0,0
80324421,11,1,0,1,0,0,0,1
82534834,13,1,0,0,0,0,0,1
89397562,9,2,0,1,1,0,1,0
16267273,11,2,0,0,0,0,0,0
47819209,9,2,0,0,1,1,0,0
45620435,15,3,0,1,0,1,0,1
95399878,9,1,0,0,0,1,0,1
64844340,11,3,0,1,0,0,0,0
99487464,9,1,0,1,0,0,0,0
64224333,15,2,1,1,0,0,1,0
18600637,5,2,0,1,0,1,0,0
41019706,8,2,1,1,0,1,0,0
58625422,7,3,0,0,0,0,0,0
28675210,18,2,1,1,1,1,0,0
36255907,16,3,0,1,1,0,0,0
82386781,5,3,0,0,1,0,0,0
22160028,3,2,0,1,0,0,0,1
45237412,5,1,0,0,0,1,0,0
69692785,18,2,0,1,0,0,0,0
84036333,1,3,0,1,0,0,0,0
50649288,2,2,1,1,0,0,0,0
45419253,15,3,0,1,0,0,1,0
63487377,11,1,0,1,0,0,0,0
65102062,12,1,0,1,0,0,0,0
80843725,7,3,0,1,0,1,0,1
63913703,11,1,0,1,1,0,0,0
76247120,19,2,0,0,1,0,1,1
79701549,17,2,0,1,1,0,0,0
56717793,7,3,0,1,0,0,0,1
75851867,3,2,0,0,0,0,0,0
48415010,20,1,0,0,1,0,1,0
79196496,11,1,0,0,1,1,0,0
16865118,9,3,0,1,1,0,0,0
87901528,5,1,0,0,0,0,0,0
91836989,2,2,0,0,0,0,0,0
56437378,6,3,0,0,0,0,0,0
49497130,19,1,0,1,1,0,0,0
38726405,19,3,0,0,0,0,0,1
11675320,5,3,0,1,1,0,0,0
79853265,9,2,0,0,0,0,0,0
99198664,14,3,0,1,0,0,0,0
35762121,9,3,0,1,1,1,0,0
23088638,13,2,0,0,1,0,0,0
75977942,2,3,0,0,1,0,0,1
15605256,20,2,0,1,0,1,0,0
38270136,1,3,0,1,0,0,0,0
77910897,14,2,0,0,0,0,0,0
57844392,14,2,0,0,0,0,0,0
34641285,7,2,0,0,0,0,0,1
63491095,19,2,0,1,0,1,0,0
81350107,10,3,0,0,0,0,0,0
75176668,17,3,0,0,1,0,0,0
53757450,1,3,0,1,0,0,0,0
80537269,20,1,0,1,0,0,1,0
62455529,7,2,0,1,0,0,0,0
29599940,1,2,1,0,0,0,1,0
79464939,6,4,0,0,0,0,0,0
39871360,18,3,0,1,0,1,1,0
51311137,7,3,0,0,0,0,0,1
37277603,16,3,0,1,1,0,0,0
80706151,0,1,0,0,0,1,0,1
81104178,12,2,0,1,0,0,0,0
43826258,19,2,0,0,0,0,0,0
37326524,11,1,0,1,0,0,1,1
79233431,1,2,0,1,1,0,0,0
66233261,6,3,0,0,0,0,0,0
31409849,5,1,0,0,1,0,0,0
95184165,2,4,0,0,0,1,0,0
83605011,8,1,0,1,0,0,0,0
60826884,1,2,0,1,0,0,0,0
67771628,12,2,0,0,1,0,0,0
